CUSTOMER_NUMBER,txn_count,total_trans_amount,avg_trans_amount,max_trans_amount,std_trans_amount,unique_devices,unique_ips,beneficiary_count,night_txn_ratio,outside_bank_ratio,max_inactive_gap,burst_max,total_app_activities,avg_activity_hour,night_activity_ratio,password_change_count,max_daily_activity,avg_balance_ca,balance_volatility,max_cic_overdue_days,card_utilization_ratio,rule_behavior_device,rule_ato,rule_money_mule,rule_dormant_active,rule_night_anomaly,score_fraud_rule,score_behavioral_instability,score_aml_risk,final_risk_score,Risk_Segment,Fraud,Reason_Code_Details,ML_Pred,Rule_Detected,Business_Action
409743,104.0,12025269.0,115627.58653846152,2640720.0,276723.21424318524,4.0,104.0,0.0,0.0,0.0,20.0,4.0,144.0,12.875,0.0,2.0,9.0,194720.4425,65283.28965252523,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 104 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
251869,27.0,3890000.0,144074.07407407407,700000.0,188623.74553305152,2.0,27.0,7.0,0.0,0.1481481481481481,22.0,2.0,135.0,15.762962962962964,0.0,1.0,12.0,329912.9025,234631.56019332985,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 27 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
845183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219134.4,493017.91514411033,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
260101,57.0,74429150.0,1305774.5614035088,21020000.0,3009027.4582222635,5.0,57.0,19.0,0.087719298245614,0.2982456140350877,14.0,4.0,364.0,14.513736263736265,0.0851648351648351,2.0,15.0,7336778.012,2684981.668636022,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 5 máy & 57 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
663719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,12.963636363636365,0.0,1.0,9.0,9583333.335,6481812.163233709,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
963312,62.0,89612000.0,1445354.838709677,13000000.0,2159717.8614064017,5.0,62.0,8.0,0.0161290322580645,0.1129032258064516,5.0,4.0,1181.0,16.729889923793394,0.0296359017781541,4.0,35.0,1736126.4966666668,2171179.9350901516,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 5 máy & 62 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
488831,8.0,2750000.0,343750.0,1500000.0,493122.3406591338,2.0,8.0,4.0,0.0,0.375,16.0,1.0,194.0,13.731958762886595,0.0206185567010309,1.0,17.0,875823.7833333332,222973.67254570755,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 8 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
603084,28.0,6816000.0,243428.57142857145,2000000.0,423995.4077818601,4.0,28.0,14.0,0.0357142857142857,0.3928571428571428,7.0,4.0,265.0,13.984905660377358,0.0,3.0,26.0,2857259.355,463550.0093069053,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 28 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
737413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005429.01875,813883.9406560882,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
368388,151.0,213544370.0,1414201.1258278147,8300000.0,1783016.8251490851,10.0,151.0,147.0,0.0132450331125827,0.2251655629139073,27.0,4.0,1178.0,14.592529711375212,0.0475382003395585,2.0,30.0,1702465.0075,651010.0721785612,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 10 máy & 151 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
85079,76.0,1334106400.0,17554031.57894737,144000000.0,30318351.722674333,3.0,76.0,73.0,0.0657894736842105,0.7105263157894737,27.0,3.0,523.0,14.952198852772469,0.0630975143403441,1.0,23.0,4886282.335714286,3590292.6380935675,1.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 76 IP | • AML/Mule: Giao dịch khủng 144,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
367318,2.0,300000000.0,150000000.0,200000000.0,70710678.11865476,1.0,2.0,2.0,0.5,1.0,1.0,1.0,75.0,12.36,0.24,1.0,14.0,1842851.725833333,1612469.496849399,3.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 200,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 3 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
187502,55.0,23583621.0,428793.109090909,2100000.0,477398.4737662253,2.0,55.0,33.0,0.2,0.6,40.0,3.0,532.0,13.62593984962406,0.1973684210526315,1.0,30.0,254060.1942857143,210820.97374620583,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 55 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
298521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10.275862068965518,0.3448275862068966,1.0,8.0,98610.4,49305.20000000001,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
758433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15967.74,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
332429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
336545,12.0,5864000.0,488666.6666666667,3000000.0,840272.3945065058,3.0,12.0,3.0,0.0,0.0,30.0,4.0,114.0,13.973684210526317,0.043859649122807,2.0,16.0,667130.425,375893.85658836993,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 12 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
10729,144.0,287398061.0,1995819.8680555555,25698000.0,4059348.848243461,2.0,144.0,122.0,0.0208333333333333,0.2847222222222222,13.0,4.0,858.0,14.983682983682984,0.0291375291375291,3.0,26.0,3537000.659090909,1583605.3384772127,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 144 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
106289,117.0,592091600.0,5060611.965811966,50000000.0,8295549.253179355,5.0,117.0,73.0,0.017094017094017,0.3931623931623931,17.0,5.0,887.0,13.647125140924464,0.0225479143179255,1.0,32.0,8492033.102,9291761.408800114,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 5 máy & 117 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
829502,1.0,100000.0,100000.0,100000.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,11.8,0.0,1.0,8.0,381813.26,17633.62324220125,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
608094,15.0,21719906.0,1447993.7333333334,10900000.0,2784916.5456512454,3.0,15.0,7.0,0.0,0.4666666666666667,47.0,3.0,352.0,14.542613636363637,0.0056818181818181,2.0,19.0,2903942.2225,2236897.239096535,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 15 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
983211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
534474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17281559.42,24383247.1682256,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
393067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
816150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9564806.45,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
235721,50.0,5163427.0,103268.54,575468.0,98724.31492761517,2.0,50.0,0.0,0.18,0.0,12.0,2.0,219.0,14.34703196347032,0.1095890410958904,2.0,26.0,277001.98199999996,53015.57481796384,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 50 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
346962,18.0,14944090.0,830227.2222222222,3000000.0,717209.7764646937,2.0,18.0,10.0,0.0,0.5,38.0,3.0,211.0,13.009478672985782,0.0,1.0,17.0,34293688.833333336,36598688.534265846,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 18 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
637036,10.0,64500000.0,6450000.0,21900000.0,8288847.929597937,4.0,10.0,10.0,0.1,1.0,30.0,3.0,81.0,13.444444444444445,0.1111111111111111,1.0,19.0,879456.5233333334,1434092.126891636,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 10 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
333506,30.0,633980000.0,21132666.666666668,50000000.0,19021914.210454345,1.0,30.0,27.0,0.0,0.8666666666666667,34.0,2.0,564.0,14.29255319148936,0.0407801418439716,1.0,20.0,14741392.69,7718239.28096445,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 50,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
181270,1.0,442000000.0,442000000.0,442000000.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,9.142857142857142,0.0,1.0,7.0,14943129.03,0.0,2.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 442,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 2 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
618270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
145232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
591532,59.0,1530639974.0,25943050.40677966,301000000.0,71586896.6018092,2.0,59.0,39.0,0.0,0.5084745762711864,37.0,4.0,355.0,14.707042253521127,0.0253521126760563,1.0,21.0,5642490.789166667,5287247.4028082965,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 59 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
780573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
382170,24.0,298369000.0,12432041.666666666,130000000.0,35105123.450522855,1.0,24.0,24.0,0.0,1.0,36.0,3.0,1066.0,13.825515947467167,0.0,1.0,39.0,33674723.374,31118979.428058643,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
639380,156.0,1358905300.0,8710931.41025641,32420000.0,7017161.122588097,6.0,156.0,146.0,0.0,0.9423076923076924,13.0,3.0,1355.0,15.167527675276752,0.0428044280442804,3.0,20.0,26613616.459,18002923.158451855,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 6 máy & 156 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
847886,3.0,46450000.0,15483333.333333334,37050000.0,19059927.4220374,1.0,3.0,3.0,0.0,0.6666666666666666,25.0,1.0,57.0,16.12280701754386,0.0,1.0,10.0,96900.2425,27815.37720764888,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
177439,7.0,13925000.0,1989285.7142857143,12200000.0,4506667.679275738,3.0,7.0,6.0,0.0,0.2857142857142857,17.0,2.0,217.0,15.03225806451613,0.0,1.0,28.0,2402757.296666667,1093934.8578521744,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 7 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
587314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
324439,3.0,64900000.0,21633333.333333332,47800000.0,23588627.20323786,1.0,3.0,3.0,0.0,1.0,1.0,2.0,153.0,10.294117647058824,0.0588235294117647,1.0,31.0,6652049.594,10240474.204986544,3.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 47,800,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 3 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
663730,8.0,86706667.0,10838333.375,36456667.0,12766307.811511284,4.0,8.0,7.0,0.125,0.75,56.0,3.0,120.0,13.391666666666667,0.1083333333333333,1.0,18.0,31318040.375,18357054.617068045,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 8 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
126094,23.0,14522430.0,631410.0,6000000.0,1202412.418254539,2.0,23.0,19.0,0.0434782608695652,0.4782608695652174,11.0,2.0,308.0,13.886363636363637,0.0584415584415584,2.0,22.0,721608.8400000001,249367.08951385543,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 23 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
167073,28.0,42036800.0,1501314.2857142857,5000000.0,1843283.4812857604,2.0,28.0,22.0,0.0357142857142857,0.4642857142857143,35.0,2.0,358.0,12.402234636871508,0.0586592178770949,3.0,15.0,14071615.851428572,18520959.833608747,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 28 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
442687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
866516,43.0,36996221.0,860377.2325581395,10000000.0,1652024.0471539872,2.0,43.0,30.0,0.0930232558139534,0.3488372093023256,6.0,4.0,224.0,14.272321428571429,0.0446428571428571,2.0,26.0,8501088.49,8253532.026393054,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 43 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
581644,6.0,1050000.0,175000.0,500000.0,169558.2495781317,3.0,6.0,0.0,0.0,0.0,163.0,2.0,198.0,14.38888888888889,0.1767676767676767,2.0,15.0,123252.68875,31608.880753510428,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 6 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
729833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875309.785,115172.56253691648,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
984994,182.0,982506200.0,5398385.714285715,50000000.0,8333786.79028008,5.0,182.0,134.0,0.0329670329670329,0.478021978021978,10.0,4.0,1684.0,14.369952494061758,0.0231591448931116,5.0,53.0,39495327.31583333,44571074.47865804,2.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 5 máy & 182 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
389932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400051.4275,341895.38329475326,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
178892,101.0,1688198000.0,16714831.683168316,100000000.0,16845110.170651488,1.0,101.0,98.0,0.0,1.0,8.0,3.0,424.0,13.85377358490566,0.025943396226415,1.0,15.0,8210414.751666666,8699695.168483019,2.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 100,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 2 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
830869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990805.46,595680.3875639905,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
995550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432603.91285714286,493081.64019299013,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
803461,128.0,726323326.0,5674400.984375,285000000.0,29149095.726286884,2.0,128.0,82.0,0.0,0.1875,25.0,3.0,1226.0,13.216965742251224,0.0,3.0,31.0,43017646.042,42562200.43062367,2.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 128 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
983761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21746419.35,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
55664,39.0,41944000.0,1075487.1794871795,5000000.0,1518709.7514146129,4.0,39.0,21.0,0.0256410256410256,0.3333333333333333,14.0,3.0,202.0,14.153465346534654,0.0198019801980198,4.0,10.0,1964161.964,1569115.382989189,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 39 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
86802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
839632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189293.123333333,3355382.7670913134,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
501790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.1614285714286,701.5511972866169,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
69383,91.0,104578469.0,1149213.945054945,16000000.0,2095210.8986755833,3.0,91.0,51.0,0.0329670329670329,0.4945054945054945,23.0,4.0,992.0,15.256048387096774,0.0675403225806451,3.0,35.0,5887402.843,7541440.33805515,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 91 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
660244,28.0,1219014000.0,43536214.28571428,200000000.0,59871196.436744064,2.0,28.0,28.0,0.0,0.8571428571428571,46.0,3.0,278.0,12.29496402877698,0.0,1.0,23.0,24519327.6875,32898463.11545411,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 28 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
971889,162.0,786699900.0,4856172.222222222,200000000.0,17533498.0572548,2.0,162.0,143.0,0.037037037037037,0.3950617283950617,8.0,4.0,2261.0,14.799203892083147,0.0831490490933215,3.0,42.0,60975595.30571429,70604015.60501714,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 162 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
409527,179.0,69441326.0,387940.3687150838,7000000.0,858445.7832400004,5.0,179.0,99.0,0.0502793296089385,0.4525139664804469,16.0,4.0,472.0,16.076271186440678,0.0550847457627118,3.0,15.0,1773469.25,1440915.7530334303,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 5 máy & 179 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
897480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227327.14,162950.75110651605,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
793366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
171635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
127975,1.0,50000000.0,50000000.0,50000000.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,48.0,14.520833333333334,0.0,1.0,12.0,294099.83499999996,177187.00303144296,1.0,0,0,0,1,0,0,0.0,0.0,20.0,20.0,Medium,1,"• AML/Mule: Giao dịch khủng 50,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
803393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
367300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.159090909090908,0.0,2.0,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
